"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"434","02057","2021",15,15,0,97706.6666666667,960.866666666667,108.266666666667
"435","02058","2021",19,19,0,114145.157894737,1289.94736842105,95.9473684210526
"436","02059","2021",26,25,1,84307.3076923077,951.153846153846,87.7307692307692
"437","02060","2021",2,2,0,85000,1318.5,64
"438","02061","2021",5,5,0,104840,1234.6,83.2
"439","02062","2021",1,1,0,110000,2200,50
"440","02063","2021",7,7,0,108571.428571429,1322.57142857143,83.4285714285714
"441","02064","2021",44,42,2,145258.522727273,1530.29545454545,98.1363636363636
"442","02065","2021",11,11,0,94117.2727272727,974.545454545455,95
"443","02066","2021",4,4,0,135713.75,1240.5,90.75
"444","02067","2021",7,7,0,165695,1358.71428571429,133.428571428571
"445","02069","2021",2,2,0,91000,974.5,94
"446","02070","2021",3,3,0,192333.333333333,1250.33333333333,154.666666666667
"447","02071","2021",10,10,0,163770,2102.8,87.1
"448","02073","2021",8,8,0,160093.75,1624.875,97.25
"449","02074","2021",3,3,0,157250,1337,116
"450","02075","2021",1,1,0,238000,2736,87
"451","02076","2021",1,1,0,150000,2083,72
"452","02077","2021",8,8,0,186237.5,1585.375,126.5
"453","02078","2021",2,2,0,64450,1307,48.5
"454","02079","2021",4,4,0,87725,756,130.25
"455","02080","2021",1,1,0,165000,1435,115
"456","02081","2021",5,5,0,134386,1686.8,90
"457","02082","2021",3,3,0,168000,1511.33333333333,127.333333333333
"458","02083","2021",16,16,0,130478.1875,1313.5,99.9375
"459","02084","2021",2,2,0,199640,1503,120
"460","02085","2021",11,11,0,188870.909090909,1439.90909090909,142.909090909091
"461","02086","2021",15,15,0,141131.333333333,1516.46666666667,95.8666666666667
"462","02088","2021",1,1,0,258000,1330,194
"463","02089","2021",13,13,0,150153.846153846,1671.38461538462,93.0769230769231
"464","02090","2021",6,6,0,140316.666666667,1258,117
"465","02091","2021",4,4,0,150900,1594.75,97.25
"466","02093","2021",27,26,1,107614.444444444,1321.59259259259,84.1111111111111
"467","02094","2021",10,10,0,188447,1688.3,116.1
"468","02095","2021",95,94,1,70863.3263157895,783.621052631579,88.8105263157895
"469","02096","2021",3,3,0,78166.6666666667,933,83.3333333333333
"470","02097","2021",4,4,0,150400,891.5,158.5
"471","02098","2021",8,8,0,138000,1915.5,73.375
"472","02099","2021",6,6,0,156550,1525,119.5
"473","02100","2021",1,1,0,97600,1479,66
"474","02101","2021",3,3,0,64859,618.333333333333,102.333333333333
"475","02102","2021",2,2,0,88500,1496.5,57
"476","02103","2021",23,23,0,92566.652173913,1129.5652173913,84
"477","02105","2021",2,2,0,173500,1351,143
"478","02106","2021",17,17,0,126549.411764706,1381.82352941176,96
"479","02107","2021",1,1,0,161000,947,170
"480","02108","2021",2,2,0,80875,1364,57.5
"481","02109","2021",5,5,0,98081,821,130
"482","02110","2021",25,25,0,154544.8,1409.28,115.28
"483","02111","2021",8,8,0,128750,1356.375,95.375
"484","02112","2021",9,9,0,102491.111111111,1090.77777777778,92.8888888888889
"485","02114","2021",14,13,1,173223.214285714,1927.57142857143,89.7142857142857
"486","02115","2021",8,8,0,159062.5,1973.625,98.625
"487","02116","2021",2,2,0,59500,686,86.5
"488","02118","2021",1,1,0,92000,885,104
"489","02119","2021",4,4,0,105750,922.5,115.75
"490","02120","2021",2,2,0,141000,1238,113.5
"491","02121","2021",3,3,0,73300,910.666666666667,78.6666666666667
"492","02122","2021",1,1,0,40000,769,52
"493","02123","2021",4,4,0,199200,1454,144.75
"494","02124","2021",8,8,0,107141.375,1174.125,88
"495","02125","2021",3,3,0,109000,1237.66666666667,92
"496","02126","2021",10,10,0,83803,774.6,109.7
"497","02127","2021",5,5,0,99400,1109.2,86
"498","02128","2021",18,18,0,136415.333333333,1375.88888888889,100.111111111111
"499","02130","2021",5,5,0,73400,815.6,93.6
"500","02131","2021",25,25,0,159851.88,1752.8,90.48
"501","02133","2021",9,9,0,71177.7777777778,800,89.4444444444444
"502","02134","2021",9,9,0,126944.111111111,1357.11111111111,95.1111111111111
"503","02135","2021",17,17,0,110717.647058824,965.823529411765,111.529411764706
"504","02136","2021",1,1,0,40000,678,59
"505","02138","2021",2,2,0,273357.5,1691,174
"506","02139","2021",5,5,0,138700,1030,139.8
"507","02140","2021",8,8,0,112011.875,1230.5,112.875
"508","02141","2021",21,20,1,93424.8571428571,979.904761904762,96.3809523809524
"509","02142","2021",3,3,0,226266.666666667,1502,149.666666666667
"510","02143","2021",1,1,0,65000,707,92
"511","02145","2021",11,11,0,124981.818181818,1235.18181818182,97.7272727272727
"512","02146","2021",2,2,0,208250,1410.5,145
"513","02148","2021",1,1,0,620000,1751,354
"514","02153","2021",12,12,0,148283.333333333,1570.08333333333,96.5833333333333
"515","02154","2021",10,10,0,153752,1443,113
"516","02155","2021",1,1,0,130000,818,159
"517","02156","2021",5,5,0,112490,1103.6,101.8
"518","02157","2021",9,9,0,141777.777777778,1465.22222222222,99.6666666666667
"519","02158","2021",4,4,0,95500,1111.5,85.25
"520","02159","2021",4,4,0,171750,1362.25,127.5
"521","02160","2021",8,8,0,72562.625,766.25,94.75
"522","02162","2021",2,2,0,143500,1542,95.5
"523","02163","2021",27,23,4,136863.518518519,1532.66666666667,90.1851851851852
"524","02164","2021",9,9,0,156411.111111111,1293.66666666667,128.222222222222
"525","02165","2021",23,23,0,89573.9130434783,1036.52173913043,85
"526","02166","2021",6,6,0,191833.333333333,2698.5,76.6666666666667
"527","02167","2021",12,12,0,136880.833333333,1527.75,90
"528","02168","2021",198,130,68,162461.262626263,1858.59595959596,91.1565656565657
"529","02169","2021",1,1,0,25000,463,54
"530","02170","2021",2,2,0,172500,1389.5,113.5
"531","02171","2021",2,2,0,177700,3097,80
"532","02172","2021",4,4,0,139125,1515.5,93.25
"533","02173","2021",161,138,23,109536.391304348,1264.90683229814,86.1490683229814
"534","02174","2021",11,11,0,150090.909090909,1484.63636363636,103.363636363636
"535","02175","2021",1,1,0,157000,1467,107
"536","02176","2021",3,3,0,171333.333333333,1480.33333333333,124
"537","02177","2021",2,2,0,120000,1163,101.5
"538","02178","2021",1,1,0,82000,953,86
"539","02179","2021",15,15,0,138694.666666667,1569.86666666667,93.6
"540","02180","2021",11,11,0,132552.272727273,1285.54545454545,101.363636363636
"541","02181","2021",1,1,0,78000,975,80
"542","02182","2021",2,2,0,72620,738,98.5
"543","02183","2021",2,2,0,81750,604,155
"544","02184","2021",2,2,0,61375,586,107
"545","02185","2021",10,10,0,149650,1630.4,99
"546","02186","2021",20,20,0,167472.5,1763.25,99.3
"547","02187","2021",21,20,1,174638.095238095,1867.61904761905,98.2857142857143
"548","02188","2021",3,3,0,126000,1397.33333333333,108.333333333333
"549","02189","2021",4,4,0,113950,1285.5,92.75
"550","02190","2021",6,6,0,157500,1708.66666666667,103.333333333333
"551","02191","2021",4,4,0,151812.5,1391.75,124.75
"552","02192","2021",7,7,0,143000,1470.14285714286,102.571428571429
"553","02193","2021",1,1,0,113500,946,120
"554","02194","2021",2,2,0,98000,712.5,144
"555","02195","2021",16,16,0,171143.75,1342.875,128.3125
"556","02196","2021",4,4,0,101362.5,1279.25,78.5
"557","02197","2021",5,5,0,152900,1102.4,134.2
"558","02198","2021",4,4,0,126250,1693.5,76
"559","02199","2021",9,9,0,108111.111111111,1256.44444444444,87.2222222222222
"560","02200","2021",3,3,0,81633.3333333333,787.666666666667,95
"561","02201","2021",10,10,0,200567.5,1797.6,121.7
"562","02203","2021",20,20,0,127965,1493.55,88.85
"563","02205","2021",2,2,0,143875,1263,110.5
"564","02206","2021",1,1,0,230000,2170,106
"565","02208","2021",2,2,0,214500,1431.5,173
"566","02209","2021",15,15,0,95866.6666666667,1122.13333333333,88.3333333333333
"567","02210","2021",5,5,0,171500,1447.8,124.4
"568","02211","2021",10,10,0,157921.8,2063.1,77.8
"569","02212","2021",11,11,0,113472.727272727,1249.81818181818,83.8181818181818
"570","02213","2021",6,6,0,100366.666666667,1276.33333333333,81.1666666666667
"571","02214","2021",2,2,0,134500,884,147
"572","02215","2021",9,9,0,208434.555555556,1832.22222222222,124.555555555556
"573","02216","2021",3,3,0,214666.666666667,1588.33333333333,135.333333333333
"574","02217","2021",15,15,0,123268,1426.26666666667,87.7333333333333
"575","02218","2021",9,9,0,126638.888888889,1238.77777777778,102.111111111111
"576","02219","2021",1,1,0,82200,1551,53
"577","02220","2021",5,5,0,176634.4,1143.6,141.2
"578","02221","2021",3,3,0,125166.666666667,1529,87
"579","02223","2021",7,7,0,135285.714285714,1325.71428571429,106.571428571429
"580","02224","2021",7,7,0,184771.428571429,1645.71428571429,118
"581","02225","2021",3,3,0,151666.666666667,1255.33333333333,121
"582","02226","2021",28,28,0,159005.357142857,1524.75,102.25
"583","02227","2021",4,4,0,120250,1380,89.5
"584","02228","2021",6,6,0,155166.666666667,1071,146.166666666667
"585","02229","2021",2,2,0,100410,877,115.5
"586","02231","2021",11,11,0,129245.454545455,1211.63636363636,106.818181818182
"587","02232","2021",6,6,0,192086.666666667,2121.33333333333,97.6666666666667
"588","02233","2021",1,1,0,80000,920,87
"589","02235","2021",4,4,0,97725,1699.5,61.25
"590","02236","2021",5,5,0,155160,1228.4,128
"591","02237","2021",16,16,0,99800,903.6875,114.1875
"592","02238","2021",14,13,1,137082.142857143,1149.85714285714,124.785714285714
"593","02239","2021",21,21,0,124095.285714286,1349.61904761905,95.4285714285714
"594","02240","2021",3,3,0,92660,712,133
"595","02241","2021",3,3,0,223366.666666667,1618.66666666667,134.666666666667
"596","02242","2021",11,11,0,127636.363636364,1933,78.4545454545455
"597","02243","2021",46,35,11,123563.586956522,1659.58695652174,75.4130434782609
"598","02245","2021",23,21,2,162106.956521739,1678.91304347826,99.3913043478261
"599","02246","2021",9,9,0,116000,1163,92.6666666666667
"600","02248","2021",2,2,0,95000,1413.5,67
"601","02249","2021",3,3,0,188522,1149.33333333333,163.666666666667
"602","02250","2021",2,2,0,133225,1257,102.5
"603","02251","2021",1,1,0,30000,545,55
"604","02252","2021",2,2,0,35500,915.5,38
"605","02253","2021",1,1,0,190000,1357,140
"606","02254","2021",5,5,0,162600,1878.6,91.8
"607","02255","2021",5,5,0,134600,1189.4,130
"608","02256","2021",3,3,0,82250,769.666666666667,108.333333333333
"609","02257","2021",6,6,0,186166.666666667,1547.5,122
"610","02258","2021",7,7,0,155464.285714286,1887.14285714286,87.2857142857143
"611","02259","2021",5,5,0,212600,2011.4,109.6
"612","02260","2021",9,9,0,91860.8888888889,1077,95.6666666666667
"613","02261","2021",13,13,0,73272,848.307692307692,88.6923076923077
"614","02262","2021",1,1,0,168000,1680,100
"615","02263","2021",3,3,0,182666.666666667,1313.66666666667,137.666666666667
"616","02264","2021",6,6,0,63000,667.833333333333,97.5
"617","02266","2021",2,2,0,54500,622,84.5
"618","02267","2021",4,4,0,189750,2335,99.75
"619","02268","2021",13,13,0,178750.538461538,2020,95.3846153846154
"620","02269","2021",3,3,0,96333.3333333333,1017,90
"621","02270","2021",2,2,0,123250,1285,83
"622","02271","2021",5,5,0,150646.6,1428.2,116
"623","02272","2021",5,5,0,144200,1565,94.4
"624","02274","2021",4,4,0,87100,1155.25,72.25
"625","02275","2021",4,4,0,62975,825,68.75
"626","02276","2021",3,3,0,115333.333333333,1435.66666666667,86
"627","02277","2021",13,13,0,155550,1449.84615384615,104.846153846154
"628","02279","2021",14,14,0,179706.428571429,1589.71428571429,111.785714285714
"629","02280","2021",7,7,0,190928.571428571,1907,96.4285714285714
"630","02281","2021",5,5,0,128400,1287.8,111.4
"631","02282","2021",6,6,0,108490.833333333,1382.83333333333,80.5
"632","02284","2021",2,2,0,134500,1039.5,126
"633","02286","2021",9,9,0,82855.5555555556,827.222222222222,93.3333333333333
"634","02287","2021",16,16,0,164728.125,1421.625,116
"635","02288","2021",4,4,0,144625,1259.5,128
"636","02289","2021",8,8,0,144950.125,1495.5,96.625
"637","02290","2021",36,34,2,147048.166666667,1704.02777777778,96.7777777777778
"638","02291","2021",4,4,0,135922.5,1154.25,128.25
"639","02292","2021",20,20,0,152250,1833.2,85
"640","02293","2021",2,2,0,110000,1388.5,120
"641","02294","2021",1,1,0,175000,1296,135
"642","02295","2021",8,8,0,92331.25,839,106.375
"643","02296","2021",8,8,0,129562.5,1299.25,102.75
"644","02297","2021",1,1,0,150000,974,154
"645","02298","2021",19,19,0,91263.1578947368,1047.57894736842,89
"646","02299","2021",9,9,0,161238.888888889,1560.77777777778,103.444444444444
"647","02302","2021",6,5,1,138916.666666667,1710.66666666667,88.5
"648","02303","2021",11,11,0,230677.272727273,1786.90909090909,132.363636363636
"649","02304","2021",38,25,13,79454.3421052632,889.368421052632,97.2105263157895
"650","02305","2021",45,37,8,99047.0666666667,1080,91.1555555555556
"651","02306","2021",14,14,0,112421.428571429,909.714285714286,120.642857142857
"652","02307","2021",36,32,4,153887.5,1715.80555555556,91.8333333333333
"653","02308","2021",10,10,0,114375,1028.1,110.5
"654","02309","2021",8,7,1,126312.5,1186.25,105.875
"655","02310","2021",4,4,0,174650,1165.5,143
"656","02312","2021",9,9,0,135500,1601.77777777778,98
"657","02313","2021",6,6,0,149583.333333333,1274.5,117.833333333333
"658","02315","2021",28,27,1,117671.428571429,1270.85714285714,100.607142857143
"659","02316","2021",7,7,0,162112.142857143,1640.71428571429,97.1428571428571
"660","02317","2021",4,4,0,150000,1317.5,112
"661","02318","2021",19,19,0,93971.0526315789,1213.05263157895,77.2631578947368
"662","02319","2021",5,5,0,73562.4,932,76
"663","02320","2021",6,6,0,138900,1261,121.166666666667
"664","02321","2021",8,8,0,107075,967.5,111.375
"665","02322","2021",4,4,0,131250,1249.25,104.25
"666","02323","2021",2,2,0,104000,774.5,133
"667","02324","2021",3,3,0,114166.666666667,1191,106.333333333333
"668","02326","2021",11,11,0,196290,1366,139.181818181818
"669","02327","2021",4,4,0,121607.5,1224.5,90
"670","02328","2021",8,8,0,171500,1743.875,100.375
"671","02329","2021",2,2,0,52500,957,55
"672","02330","2021",3,3,0,246250,2302,107
"673","02331","2021",4,4,0,126250,1455.75,91.25
"674","02332","2021",1,1,0,125000,992,126
"675","02333","2021",3,3,0,107666.666666667,1315.33333333333,87.6666666666667
"676","02334","2021",39,39,0,88342.8461538462,919.128205128205,96.2307692307692
"677","02335","2021",3,3,0,128766.666666667,1929,73
"678","02336","2021",6,6,0,143833.333333333,1518.33333333333,98
"679","02337","2021",4,4,0,182250,1627.5,115.25
"680","02338","2021",4,4,0,117775,1106.75,106.75
"681","02339","2021",17,16,1,136900,1447,94
"682","02340","2021",62,59,3,115270.806451613,1341.41935483871,87.5161290322581
"683","02341","2021",1,1,0,36000,545,66
"684","02342","2021",3,3,0,92666.6666666667,1139,85.3333333333333
"685","02343","2021",1,1,0,248000,996,249
"686","02345","2021",1,1,0,63000,663,95
"687","02346","2021",10,10,0,149455,1450,106.4
"688","02347","2021",7,7,0,143857.142857143,1665,88
"689","02350","2021",1,1,0,110000,786,140
"690","02351","2021",8,8,0,190245,1756.875,113.25
"691","02352","2021",7,7,0,115853.142857143,1324.71428571429,92.5714285714286
"692","02353","2021",4,4,0,106075,1124.75,102.5
"693","02354","2021",1,1,0,70000,438,160
"694","02355","2021",22,22,0,134834.090909091,1337.90909090909,102.090909090909
"695","02356","2021",5,5,0,110285,1422.2,91.2
"696","02357","2021",1,1,0,52000,400,130
"697","02358","2021",3,3,0,72633.3333333333,609.666666666667,129.333333333333
"698","02359","2021",25,16,9,115960,1400.4,79.36
"699","02360","2021",41,40,1,181919.073170732,1842.0243902439,101.780487804878
"700","02361","2021",52,51,1,74729.0384615385,857.673076923077,84.9423076923077
"701","02362","2021",3,3,0,105335.333333333,1056.33333333333,98.6666666666667
"702","02363","2021",9,9,0,90666.6666666667,1063.44444444444,92.4444444444444
"703","02364","2021",8,8,0,171937.5,1699.125,103.625
"704","02366","2021",4,4,0,97000,1126.75,97.5
"705","02367","2021",3,3,0,199000,1715.33333333333,108.333333333333
"706","02368","2021",6,6,0,246674.666666667,2150.33333333333,126.166666666667
"707","02369","2021",1,1,0,70000,1429,49
"708","02370","2021",8,8,0,114150,1078.25,105
"709","02371","2021",21,21,0,140346.428571429,1435.42857142857,97.9523809523809
"710","02372","2021",5,5,0,135425,1334.8,95.2
"711","02374","2021",7,6,1,100017.142857143,1145.42857142857,84
"712","02375","2021",2,2,0,139500,1520.5,96
"713","02376","2021",2,2,0,82500,777,108
"714","02377","2021",2,2,0,42500,494.5,86
"715","02378","2021",1,1,0,130000,1806,72
"716","02379","2021",3,3,0,65282.3333333333,631.666666666667,96
"717","02380","2021",1,1,0,110000,1279,86
"718","02381","2021",112,107,5,76955.3035714286,868.196428571429,87.7589285714286
"719","02382","2021",8,8,0,211843.75,1725.5,117.125
"720","02383","2021",15,13,2,142380,1504.93333333333,95.3333333333333
"721","02385","2021",1,1,0,52000,1040,50
"722","02386","2021",4,4,0,157382.5,1288,104.5
"723","02387","2021",19,19,0,162636.736842105,1476.94736842105,109.736842105263
"724","02388","2021",2,2,0,60000,849.5,62
"725","02389","2021",12,12,0,190758.333333333,1467,122.416666666667
"726","02390","2021",4,4,0,205655,1845,115.5
"727","02391","2021",5,5,0,158403,1420,111.4
"728","02392","2021",5,5,0,115950,1024.8,115.2
"729","02393","2021",2,2,0,90000,1080.5,87
"730","02395","2021",1,1,0,160000,1882,85
"731","02396","2021",2,2,0,70000,1197.5,58.5
"732","02397","2021",14,14,0,103921.428571429,1086.21428571429,99.2857142857143
